Date,Average
2020-02-04,33.0
2020-02-05,33.0
2020-02-06,33.0
2020-02-07,31.0
2020-02-08,31.0
2020-02-09,32.0
2020-02-10,34.0
2020-02-11,34.0
2020-02-12,36.0
2020-02-13,36.0
2020-02-14,36.0
2020-02-15,39.0
2020-02-16,36.0
2020-02-17,36.0
2020-02-18,36.0
2020-02-19,36.0
2020-02-20,34.0
2020-02-21,34.0
2020-02-22,34.0
2020-02-23,33.0
2020-02-24,34.0
2020-02-25,34.0
2020-02-26,34.0
2020-02-27,34.0
2020-02-28,34.0
2020-02-29,34.0
2020-03-01,55.0
2020-03-02,33.0
2020-03-03,39.73499954792242
2020-03-04,31.0
2020-03-05,30.0
2020-03-06,30.0
2020-03-07,31.0
2020-03-08,31.0
2020-03-09,30.0
2020-03-10,30.0
2020-03-11,30.0
2020-03-12,30.0
2020-03-13,30.0
2020-03-14,30.0
2020-03-15,30.0
2020-03-16,30.0
2020-03-17,31.0
2020-03-18,29.0
2020-03-19,29.0
2020-03-20,29.0
2020-03-21,31.0
2020-03-22,34.0
2020-03-23,34.0
2020-03-24,35.27874690866516
2020-03-25,34.0
2020-03-26,37.0
2020-03-27,35.0
2020-03-28,36.0
2020-03-29,36.0
2020-03-30,37.0
2020-03-31,36.0
2020-04-01,36.0
2020-04-02,36.0
2020-04-03,36.0
2020-04-04,36.0
2020-04-05,36.0
2020-04-06,36.0
2020-04-07,39.0
2020-04-08,39.0
2020-04-09,35.737642569602265
2020-04-10,35.737642569602265
2020-04-11,35.737642569602265
2020-04-12,35.737642569602265
2020-04-13,39.0
2020-04-14,38.0
2020-04-15,38.0
2020-04-16,38.0
2020-04-17,38.0
2020-04-18,36.126534202773776
2020-04-19,36.126534202773776
2020-04-20,36.0
2020-04-21,36.0
2020-04-22,32.0
2020-04-23,34.0
2020-04-24,33.0
2020-04-25,33.0
2020-04-26,33.0
2020-04-27,31.0
2020-04-28,33.0
2020-04-29,32.0
2020-04-30,32.0
2020-05-01,32.0
2020-05-02,31.0
2020-05-03,31.0
2020-05-04,31.0
2020-05-05,30.0
2020-05-06,31.0
2020-05-07,31.0
2020-05-08,31.0
2020-05-09,31.0
2020-05-10,31.0
2020-05-11,31.0
2020-05-12,31.0
2020-05-13,32.0
2020-05-14,31.0
2020-05-15,30.0
2020-05-16,30.0
2020-05-17,30.0
2020-05-18,30.0
2020-05-19,30.0
2020-05-20,30.0
2020-05-21,31.0
2020-05-22,31.0
2020-05-23,31.0
2020-05-24,31.0
2020-05-25,31.0
2020-05-26,32.0
2020-05-27,32.0
2020-05-28,32.0
2020-05-29,32.0
2020-05-30,32.0
2020-05-31,32.0
2020-06-01,32.0
2020-06-02,32.0
2020-06-03,32.0
2020-06-04,33.0
2020-06-05,33.0
2020-06-06,33.0
2020-06-07,31.0
2020-06-08,31.0
2020-06-09,32.0
2020-06-10,31.0
2020-06-11,33.0
2020-06-12,34.0
2020-06-13,33.0
2020-06-14,34.0
2020-06-15,33.0
2020-06-16,34.0
2020-06-17,34.0
2020-06-18,34.0
2020-06-19,34.0
2020-06-20,33.0
2020-06-21,33.0
2020-06-22,33.0
2020-06-23,33.0
2020-06-24,35.0
2020-06-25,42.0
2020-06-26,45.0
2020-06-27,47.0
2020-06-28,47.0
2020-06-29,47.0
2020-06-30,46.0
2020-07-01,46.0
2020-07-02,46.0
2020-07-03,51.0
2020-07-04,52.0
2020-07-05,51.0
2020-07-06,50.0
2020-07-07,50.0
2020-07-08,50.0
2020-07-09,50.0
2020-07-10,50.0
2020-07-11,50.0
2020-07-12,39.638504339424685
2020-07-13,50.0
2020-07-14,50.0
2020-07-15,51.0
2020-07-16,51.0
2020-07-17,51.0
2020-07-18,51.0
2020-07-19,54.0
2020-07-20,54.0
2020-07-21,55.0
2020-07-22,54.0
2020-07-23,69.0
2020-07-24,69.0
2020-07-25,69.0
2020-07-26,69.0
2020-07-27,69.0
2020-07-28,69.0
2020-07-29,69.0
2020-07-30,69.0
2020-07-31,67.0
2020-08-01,67.0
2020-08-02,67.0
2020-08-03,67.0
2020-08-04,67.0
2020-08-05,67.0
2020-08-06,67.0
2020-08-07,67.0
2020-08-08,67.0
2020-08-09,67.0
2020-08-10,67.0
2020-08-11,67.0
2020-08-12,67.0
2020-08-13,67.0
2020-08-14,67.0
2020-08-15,67.0
2020-08-16,67.0
2020-08-17,67.0
2020-08-18,67.0
2020-08-19,67.0
2020-08-20,67.0
2020-08-21,67.0
2020-08-22,67.0
2020-08-23,67.0
2020-08-24,67.0
2020-08-25,67.0
2020-08-26,71.0
2020-08-27,71.0
2020-08-28,71.0
2020-08-29,71.0
2020-08-30,73.0
2020-08-31,67.0
2020-09-01,67.0
2020-09-02,67.0
2020-09-03,77.0
2020-09-04,82.0
2020-09-05,86.0
2020-09-06,85.0
2020-09-07,85.0
2020-09-08,88.0
2020-09-09,89.0
2020-09-10,92.0
2020-09-11,92.0
2020-09-12,93.0
2020-09-13,92.0
2020-09-14,94.0
2020-09-15,94.0
2020-09-16,94.0
2020-09-17,92.0
2020-09-18,94.0
2020-09-19,94.0
2020-09-20,94.0
2020-09-21,94.0
2020-09-22,94.0
2020-09-23,95.0
2020-09-24,94.0
2020-09-25,94.0
2020-09-26,91.0
2020-09-27,94.0
2020-09-28,94.0
2020-09-29,96.0
2020-09-30,94.0
2020-10-01,96.0
2020-10-02,96.0
2020-10-03,96.0
2020-10-04,97.0
2020-10-05,97.0
2020-10-06,97.0
2020-10-07,105.0
2020-10-08,102.0
2020-10-09,99.0
2020-10-10,98.0
2020-10-11,92.0
2020-10-12,92.0
2020-10-13,91.0
2020-10-14,91.0
2020-10-15,92.0
2020-10-16,94.0
2020-10-17,94.0
2020-10-18,99.0
2020-10-19,103.0
2020-10-20,101.0
2020-10-21,102.0
2020-10-22,105.0
2020-10-23,109.0
2020-10-24,113.0
2020-10-25,114.0
2020-10-26,91.37189767331974
2020-10-27,91.37189767331974
2020-10-28,109.0
2020-10-29,102.0
2020-10-30,98.0
2020-10-31,93.0
2020-11-01,91.0
2020-11-02,79.0
2020-11-03,78.0
2020-11-04,76.0
2020-11-05,78.0
2020-11-06,72.0
2020-11-07,75.0
2020-11-08,72.0
2020-11-09,72.0
2020-11-10,75.0
2020-11-11,73.0
2020-11-12,73.0
2020-11-13,73.0
2020-11-14,73.0
2020-11-15,73.0
2020-11-16,73.0
2020-11-17,73.0
2020-11-18,73.0
2020-11-19,73.0
2020-11-20,70.0
2020-11-21,69.0
2020-11-22,72.0
2020-11-23,70.0
2020-11-24,73.0
2020-11-25,78.0
2020-11-26,78.0
2020-11-27,82.0
2020-11-28,83.0
2020-11-29,88.0
2020-11-30,88.0
2020-12-01,88.0
2020-12-02,81.0
2020-12-03,78.0
2020-12-04,77.0
2020-12-05,73.0
2020-12-06,72.0
2020-12-07,65.0
2020-12-08,68.0
2020-12-09,63.0
2020-12-10,63.0
2020-12-11,63.0
2020-12-12,63.0
2020-12-13,63.0
2020-12-14,63.0
2020-12-15,63.0
2020-12-16,63.0
2020-12-17,63.0
2020-12-18,63.0
2020-12-19,52.0
2020-12-20,58.0
2020-12-21,53.0
2020-12-22,52.5
2020-12-23,48.0
2020-12-24,52.5
2020-12-25,53.0
2020-12-26,48.0
2020-12-27,47.67
2020-12-28,47.5
2020-12-29,43.0
2020-12-30,42.5
2020-12-31,42.5
2021-01-01,42.5
2021-01-02,42.5
2021-01-03,41.0
2021-01-04,43.0
2021-01-05,42.0
2021-01-06,40.0
2021-01-07,43.0
2021-01-08,42.0
2021-01-09,38.0
2021-01-10,32.67
2021-01-11,36.33
2021-01-12,33.0
2021-01-13,37.5
2021-01-14,33.0
2021-01-15,32.5
2021-01-16,32.5
2021-01-17,32.67
2021-01-18,33.0
2021-01-19,32.4
2021-01-20,32.4
2021-01-21,32.5
2021-01-22,32.5
2021-01-23,32.5
2021-01-24,31.0
2021-01-25,29.6
2021-01-26,29.6
2021-01-27,28.0
2021-01-28,28.0
2021-01-29,27.5
2021-01-30,27.5
2021-01-31,29.0
2021-02-01,28.0
2021-02-02,26.0
2021-02-03,27.5
2021-02-04,27.5
2021-02-05,27.5
2021-02-06,27.5
2021-02-07,27.67
2021-02-08,27.5
2021-02-09,27.5
2021-02-10,26.0
2021-02-11,26.0
2021-02-12,24.0
2021-02-13,24.4
2021-02-14,26.0
2021-02-15,26.0
2021-02-16,26.0
2021-02-17,27.0
2021-02-18,27.0
2021-02-19,27.67
2021-02-20,27.0
2021-02-21,27.67
2021-02-22,27.0
2021-02-23,27.0
2021-02-24,27.0
2021-02-25,27.6
2021-02-26,27.5
2021-02-27,27.5
2021-02-28,27.67
2021-03-01,27.5
2021-03-02,27.5
2021-03-03,27.5
2021-03-04,33.36346826553094
2021-03-05,27.5
2021-03-06,27.0
2021-03-07,27.67
2021-03-08,27.5
2021-03-09,26.0
2021-03-10,26.0
2021-03-11,27.5
2021-03-12,27.5
2021-03-13,27.5
2021-03-14,27.67
2021-03-15,27.67
2021-03-16,27.67
2021-03-17,26.0
2021-03-18,27.67
2021-03-19,26.0
2021-03-20,26.0
2021-03-21,27.67
2021-03-22,27.5
2021-03-23,26.0
2021-03-24,27.5
2021-03-25,27.5
2021-03-26,27.6
2021-03-27,29.0
2021-03-28,30.0
2021-03-29,31.0
2021-03-30,32.67
2021-03-31,32.4
2021-04-01,33.6
2021-04-02,32.5
2021-04-03,32.5
2021-04-04,32.67
2021-04-05,33.6
2021-04-06,33.5
2021-04-07,31.0
2021-04-08,32.5
2021-04-09,31.8
2021-04-10,32.4
2021-04-11,31.6
2021-04-12,32.0
2021-04-13,32.4
2021-04-14,32.5
2021-04-15,32.4
2021-04-16,32.5
2021-04-17,32.6
2021-04-18,31.67
2021-04-19,31.6
2021-04-20,32.5
2021-04-21,32.5
2021-04-22,32.4
2021-04-23,32.4
2021-04-24,32.5
2021-04-25,32.67
2021-04-26,36.4
2021-04-27,37.2
2021-04-28,45.0
2021-04-29,45.0
2021-04-30,48.2
2021-05-01,45.0
2021-05-02,42.33
2021-05-03,42.4
2021-05-04,42.5
2021-05-05,39.0
2021-05-06,39.0
2021-05-07,36.67
2021-05-08,36.5
2021-05-09,36.5
2021-05-10,36.5
2021-05-11,36.5
2021-05-12,36.0
2021-05-13,36.0
2021-05-14,36.0
2021-05-15,36.5
2021-05-16,36.5
2021-05-17,36.5
2021-05-18,36.5
2021-05-19,35.0
2021-05-20,33.33
2021-05-21,34.33
2021-05-22,33.33
2021-05-23,37.5
2021-05-24,37.5
2021-05-25,37.5
2021-05-26,37.67
2021-05-27,46.33
2021-05-28,52.33
2021-05-29,52.33
2021-05-30,52.5
2021-05-31,52.4
2021-06-01,50.4
2021-06-02,47.67
2021-06-03,47.67
2021-06-04,42.33
2021-06-05,42.4
2021-06-06,42.5
2021-06-07,41.2
2021-06-08,40.8
2021-06-09,42.33
2021-06-10,42.33
2021-06-11,42.33
2021-06-12,42.33
2021-06-13,43.0
2021-06-14,43.0
2021-06-15,42.8
2021-06-16,42.6
2021-06-17,42.5
2021-06-18,42.6
2021-06-19,46.5
2021-06-20,40.44518408768924
2021-06-21,49.0
2021-06-22,49.2
2021-06-23,50.4
2021-06-24,46.2
2021-06-25,48.2
2021-06-26,46.4
2021-06-27,46.67
2021-06-28,46.4
2021-06-29,46.5
2021-06-30,46.5
2021-07-01,46.5
2021-07-02,46.5
2021-07-03,46.5
2021-07-04,46.33
2021-07-05,49.0
2021-07-06,49.2
2021-07-07,49.0
2021-07-08,49.0
2021-07-09,49.0
2021-07-10,49.0
2021-07-11,49.0
2021-07-12,49.0
2021-07-13,49.0
2021-07-14,49.0
2021-07-15,49.0
2021-07-16,49.0
2021-07-17,49.2
2021-07-18,49.0
2021-07-19,49.0
2021-07-20,49.0
2021-07-21,49.0
2021-07-22,49.0
2021-07-23,49.2
2021-07-24,49.2
2021-07-25,49.0
2021-07-26,49.0
2021-07-27,49.0
2021-07-28,49.2
2021-07-29,49.0
2021-07-30,49.0
2021-07-31,49.0
2021-08-01,49.0
2021-08-02,49.2
2021-08-03,51.0
2021-08-04,51.0
2021-08-05,53.0
2021-08-06,53.6
2021-08-07,53.6
2021-08-08,54.5
2021-08-09,53.6
2021-08-10,52.0
2021-08-11,51.4
2021-08-12,51.0
2021-08-13,53.6
2021-08-14,53.5
2021-08-15,53.33
2021-08-16,51.8
2021-08-17,52.8
2021-08-18,52.4
2021-08-19,53.2
2021-08-20,53.6
2021-08-21,53.8
2021-08-22,53.5
2021-08-23,53.5
2021-08-24,57.6
2021-08-25,56.0
2021-08-26,53.8
2021-08-27,52.6
2021-08-28,52.4
2021-08-29,52.33
2021-08-30,53.5
2021-08-31,53.5
2021-09-01,53.8
2021-09-02,53.8
2021-09-03,58.2
2021-09-04,57.5
2021-09-05,57.67
2021-09-06,58.25
2021-09-07,57.5
2021-09-08,58.2
2021-09-09,58.4
2021-09-10,56.0
2021-09-11,57.0
2021-09-12,57.0
2021-09-13,59.0
2021-09-14,56.8
2021-09-15,57.0
2021-09-16,57.0
2021-09-17,57.2
2021-09-18,57.2
2021-09-19,57.0
2021-09-20,59.2
2021-09-21,59.0
2021-09-22,59.0
2021-09-23,59.2
2021-09-24,59.0
2021-09-25,59.0
2021-09-26,59.0
2021-09-27,59.2
2021-09-28,59.2
2021-09-29,58.8
2021-09-30,58.8
2021-10-01,59.2
2021-10-02,58.2
2021-10-03,57.67
2021-10-04,56.5
2021-10-05,56.8
2021-10-06,56.5
2021-10-07,68.0
2021-10-08,69.2
2021-10-09,69.2
2021-10-10,69.0
2021-10-11,69.0
2021-10-12,68.33
2021-10-13,73.0
2021-10-14,72.5
2021-10-15,73.33
2021-10-16,77.6
2021-10-17,77.67
2021-10-18,69.2
2021-10-19,66.8
2021-10-20,71.2
2021-10-21,71.8
2021-10-22,71.2
2021-10-23,68.0
2021-10-24,67.67
2021-10-25,68.0
2021-10-26,68.0
2021-10-27,66.5
2021-10-28,63.0
2021-10-29,63.0
2021-10-30,63.0
2021-10-31,62.33
2021-11-01,62.33
2021-11-02,63.0
2021-11-03,67.5
2021-11-04,66.5
2021-11-05,71.2
2021-11-06,72.5
2021-11-07,68.33
2021-11-08,71.0
2021-11-09,71.0
2021-11-10,60.0
2021-11-11,59.0
2021-11-12,62.4
2021-11-13,60.0
2021-11-14,60.0
2021-11-15,61.4
2021-11-16,60.0
2021-11-17,62.0
2021-11-18,60.0
2021-11-19,60.0
2021-11-20,63.4
2021-11-21,63.0
2021-11-22,58.0
2021-11-23,57.6
2021-11-24,57.2
2021-11-25,52.4
2021-11-26,53.0
2021-11-27,52.4
2021-11-28,52.33
2021-11-29,42.5
2021-11-30,47.5
2021-12-01,43.8
2021-12-02,47.5
2021-12-03,51.0
2021-12-04,51.0
2021-12-05,51.0
2021-12-06,46.0
2021-12-07,42.5
2021-12-08,43.6
2021-12-09,40.4
2021-12-10,42.4
2021-12-11,40.4
2021-12-12,40.0
2021-12-13,37.5
2021-12-14,37.5
2021-12-15,38.0
2021-12-16,38.0
2021-12-17,37.5
2021-12-18,33.0
2021-12-19,37.67
2021-12-20,38.0
2021-12-21,30.0
2021-12-22,30.0
2021-12-23,29.6
2021-12-24,27.5
2021-12-25,30.0
2021-12-26,30.0
2021-12-27,30.0
2021-12-28,32.0
2021-12-29,34.4
2021-12-30,34.0
2021-12-31,34.0
2022-01-01,33.6
2022-01-02,37.67
2022-01-03,37.5
2022-01-04,36.4
2022-01-05,39.2
2022-01-06,36.4
2022-01-07,36.4
2022-01-08,36.5
2022-01-09,37.67
2022-01-10,38.0
2022-01-11,38.0
2022-01-12,38.0
2022-01-13,40.0
2022-01-14,40.4
2022-01-15,39.6
2022-01-16,40.4
2022-01-17,40.0
2022-01-18,38.0
2022-01-19,38.4
2022-01-20,38.4
2022-01-21,38.4
2022-01-22,37.0
2022-01-23,35.0
2022-01-24,35.0
2022-01-25,37.0
2022-01-26,35.0
2022-01-27,35.0
2022-01-28,35.0
2022-01-29,33.5
2022-01-30,33.33
2022-01-31,31.0
2022-02-01,31.5
2022-02-02,31.2
2022-02-03,31.2
2022-02-04,30.4
2022-02-05,29.0
2022-02-06,29.0
2022-02-07,29.0
2022-02-08,29.0
2022-02-09,29.0
2022-02-10,29.0
2022-02-11,27.0
2022-02-12,27.0
2022-02-13,28.0
2022-02-14,27.5
2022-02-15,26.0
2022-02-16,26.0
2022-02-17,25.0
2022-02-18,26.5
2022-02-19,25.5
2022-02-20,26.33
2022-02-21,26.33
2022-02-22,26.33
2022-02-23,26.33
2022-02-24,26.33
2022-02-25,26.33
2022-02-26,32.69174742369413
2022-02-27,26.33
2022-02-28,25.0
2022-03-01,25.0
2022-03-02,26.0
2022-03-03,28.0
2022-03-04,31.67308014553169
2022-03-05,29.0
2022-03-06,29.0
2022-03-07,29.0
2022-03-08,26.0
2022-03-09,26.0
2022-03-10,25.8
2022-03-11,25.0
2022-03-12,25.0
2022-03-13,26.0
2022-03-14,25.0
2022-03-15,25.0
2022-03-16,25.0
2022-03-17,26.5
2022-03-18,29.2
2022-03-19,27.0
2022-03-20,27.67
2022-03-21,27.0
2022-03-22,27.0
2022-03-23,26.6
2022-03-24,26.5
2022-03-25,25.0
2022-03-26,25.75
2022-03-27,27.67
2022-03-28,27.0
2022-03-29,27.0
2022-03-30,27.0
2022-03-31,27.0
2022-04-01,26.0
2022-04-02,26.0
2022-04-03,28.0
2022-04-04,26.25
2022-04-05,27.0
2022-04-06,27.4
2022-04-07,27.67
2022-04-08,27.67
2022-04-09,27.67
2022-04-10,29.0
2022-04-11,31.0
2022-04-12,31.0
2022-04-13,30.0
2022-04-14,31.0
2022-04-15,31.0
2022-04-16,31.0
2022-04-17,32.0
2022-04-18,29.0
2022-04-19,31.0
2022-04-20,29.0
2022-04-21,29.0
2022-04-22,29.0
2022-04-23,29.0
2022-04-24,29.0
2022-04-25,29.33
2022-04-26,26.75
2022-04-27,29.0
2022-04-28,28.0
2022-04-29,30.0
2022-04-30,27.5
2022-05-01,27.0
2022-05-02,27.5
2022-05-03,29.0
2022-05-04,28.2
2022-05-05,29.0
2022-05-06,29.0
2022-05-07,29.0
2022-05-08,32.67
2022-05-09,31.0
2022-05-10,31.0
2022-05-11,31.2
2022-05-12,31.0
2022-05-13,29.16577241587174
2022-05-14,31.33
2022-05-15,32.5
2022-05-16,35.0
2022-05-17,35.0
2022-05-18,35.0
2022-05-19,34.0
2022-05-20,34.0
2022-05-21,33.0
2022-05-22,32.5
2022-05-23,33.0
2022-05-24,33.0
2022-05-25,31.0
2022-05-26,32.67
2022-05-27,32.67
2022-05-28,31.0
2022-05-29,33.0
2022-05-30,33.5
2022-05-31,35.0
2022-06-01,35.0
2022-06-02,35.0
2022-06-03,35.0
2022-06-04,36.5
2022-06-05,37.5
2022-06-06,38.2
2022-06-07,41.0
2022-06-08,41.0
2022-06-09,41.0
2022-06-10,42.33
2022-06-11,42.0
2022-06-12,42.5
2022-06-13,43.8
2022-06-14,43.5
2022-06-15,44.8
2022-06-16,43.5
2022-06-17,43.5
2022-06-18,43.5
2022-06-19,43.33
2022-06-20,44.8
2022-06-21,46.33
2022-06-22,46.0
2022-06-23,47.0
2022-06-24,47.0
2022-06-25,46.8
2022-06-26,45.33
2022-06-27,46.8
2022-06-28,46.5
2022-06-29,49.0
2022-06-30,49.0
2022-07-01,49.0
2022-07-02,49.2
2022-07-03,48.33
2022-07-04,54.0
2022-07-05,54.6
2022-07-06,54.0
2022-07-07,54.6
2022-07-08,54.5
2022-07-09,54.5
2022-07-10,54.33
2022-07-11,54.5
2022-07-12,54.5
2022-07-13,54.5
2022-07-14,54.5
2022-07-15,54.5
2022-07-16,54.5
2022-07-17,54.0
2022-07-18,54.5
2022-07-19,54.5
2022-07-20,54.5
